T,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6
31686,332,342,352,362,372,382
31687,333,343,353,363,373,383
31688,334,344,354,364,374,384
31689,335,345,355,365,375,385
31690,336,346,356,366,376,386
31691,337,347,357,367,377,387
31692,338,348,358,368,378,388
31693,339,349,359,369,379,389
31694,340,350,360,370,380,390
31695,341,351,361,371,381,391
31696,342,352,362,372,382,392
31697,343,353,363,373,383,393
31698,344,354,364,374,384,394
31699,345,355,365,375,385,395
31700,346,356,366,376,386,396
31701,347,357,367,377,387,397
31702,348,358,368,378,388,398
31703,349,359,369,379,389,399
31704,350,360,370,380,390,400
31705,351,361,371,381,391,401
31706,352,362,372,382,392,402
31707,353,363,373,383,393,403
31708,354,364,374,384,394,404
31709,355,365,375,385,395,405
31710,356,366,376,386,396,406
31711,357,367,377,387,397,407
31712,358,368,378,388,398,408
31713,359,369,379,389,399,409
31714,360,370,380,390,400,410
31715,361,371,381,391,401,411
31716,362,372,382,392,402,412
31717,363,373,383,393,403,413
31718,364,374,384,394,404,414
31719,365,375,385,395,405,415
31720,366,376,386,396,406,416
31721,367,377,387,397,407,417
31722,368,378,388,398,408,418
31723,369,379,389,399,409,419
31724,370,380,390,400,410,420
31725,371,381,391,401,411,421
31726,372,382,392,402,412,422
31727,373,383,393,403,413,423
31728,374,384,394,404,414,424
31729,375,385,395,405,415,425
31730,376,386,396,406,416,426
31731,377,387,397,407,417,427
31732,378,388,398,408,418,428
31733,379,389,399,409,419,429
31734,380,390,400,410,420,430
31735,381,391,401,411,421,431
31736,382,392,402,412,422,432
31737,383,393,403,413,423,433
31738,384,394,404,414,424,434
31739,385,395,405,415,425,435
31740,386,396,406,416,426,436
31741,387,397,407,417,427,437
31742,388,398,408,418,428,438
31743,389,399,409,419,429,439
31744,390,400,410,420,430,440
31745,391,401,411,421,431,441
31746,392,402,412,422,432,442
31747,393,403,413,423,433,443
31748,394,404,414,424,434,444
31749,395,405,415,425,435,445
31750,396,406,416,426,436,446
31751,397,407,417,427,437,447
31752,398,408,418,428,438,448
31753,399,409,419,429,439,449
31754,400,410,420,430,440,450
31755,401,411,421,431,441,451
31756,402,412,422,432,442,452
31757,403,413,423,433,443,453
31758,404,414,424,434,444,454
31759,405,415,425,435,445,455
31760,406,416,426,436,446,456
31761,407,417,427,437,447,457
31762,408,418,428,438,448,458
31763,409,419,429,439,449,459
31764,410,420,430,440,450,460
31765,411,421,431,441,451,461
31766,412,422,432,442,452,462
31767,413,423,433,443,453,463
31768,414,424,434,444,454,464
31769,415,425,435,445,455,465
31770,416,426,436,446,456,466
31771,417,427,437,447,457,467
31772,418,428,438,448,458,468
31773,419,429,439,449,459,469
31774,420,430,440,450,460,470
31775,421,431,441,451,461,471
31776,422,432,442,452,462,472
31777,423,433,443,453,463,473
31778,424,434,444,454,464,474
31779,425,435,445,455,465,475
31780,426,436,446,456,466,476
31781,427,437,447,457,467,477
31782,428,438,448,458,468,478
31783,429,439,449,459,469,479
31784,430,440,450,460,470,480
31785,431,441,451,461,471,481
31786,432,442,452,462,472,482
31787,433,443,453,463,473,483
31788,434,444,454,464,474,484
31789,435,445,455,465,475,485
31790,436,446,456,466,476,486
31791,437,447,457,467,477,487
31792,438,448,458,468,478,488
31793,439,449,459,469,479,489
31794,440,450,460,470,480,490
31795,441,451,461,471,481,491
31796,442,452,462,472,482,492
31797,443,453,463,473,483,493
31798,444,454,464,474,484,494
31799,445,455,465,475,485,495
31800,446,456,466,476,486,496
31801,447,457,467,477,487,497
31802,448,458,468,478,488,498
31803,449,459,469,479,489,499
31804,450,460,470,480,490,500
31805,451,461,471,481,491,501
31806,452,462,472,482,492,502
31807,453,463,473,483,493,503
31808,454,464,474,484,494,504
31809,455,465,475,485,495,505
31810,456,466,476,486,496,506
31811,457,467,477,487,497,507
31812,458,468,478,488,498,508
31813,459,469,479,489,499,509
31814,460,470,480,490,500,510
31815,461,471,481,491,501,511
31816,462,472,482,492,502,512
31817,463,473,483,493,503,513
31818,464,474,484,494,504,514
31819,465,475,485,495,505,515
31820,466,476,486,496,506,516
31821,467,477,487,497,507,517
31822,468,478,488,498,508,518
31823,469,479,489,499,509,519
31824,470,480,490,500,510,520
31825,471,481,491,501,511,521
31826,472,482,492,502,512,522
31827,473,483,493,503,513,523
31828,474,484,494,504,514,524
31829,475,485,495,505,515,525
31830,476,486,496,506,516,526
31831,477,487,497,507,517,527
31832,478,488,498,508,518,528
31833,479,489,499,509,519,529
31834,480,490,500,510,520,530
31835,481,491,501,511,521,531
31836,482,492,502,512,522,532
31837,483,493,503,513,523,533
31838,484,494,504,514,524,534
31839,485,495,505,515,525,535
31840,486,496,506,516,526,536
31841,487,497,507,517,527,537
31842,488,498,508,518,528,538
31843,489,499,509,519,529,539
31844,490,500,510,520,530,540
31845,491,501,511,521,531,541
31846,492,502,512,522,532,542
31847,493,503,513,523,533,543
31848,494,504,514,524,534,544
31849,495,505,515,525,535,545
31850,496,506,516,526,536,546
31851,497,507,517,527,537,547
31852,498,508,518,528,538,548
31853,499,509,519,529,539,549
31854,500,510,520,530,540,550
31855,501,511,521,531,541,551
31856,502,512,522,532,542,552
31857,503,513,523,533,543,553
31858,504,514,524,534,544,554
31859,505,515,525,535,545,555
31860,506,516,526,536,546,556
31861,507,517,527,537,547,557
31862,508,518,528,538,548,558
31863,509,519,529,539,549,559
31864,510,520,530,540,550,560
31865,511,521,531,541,551,561
31866,512,522,532,542,552,562
31867,513,523,533,543,553,563
31868,514,524,534,544,554,564
31869,515,525,535,545,555,565
31870,516,526,536,546,556,566
31871,517,527,537,547,557,567
31872,518,528,538,548,558,568
31873,519,529,539,549,559,569
31874,520,530,540,550,560,570
31875,521,531,541,551,561,571
31876,522,532,542,552,562,572
31877,523,533,543,553,563,573
31878,524,534,544,554,564,574
31879,525,535,545,555,565,575
31880,526,536,546,556,566,576
31881,527,537,547,557,567,577
31882,528,538,548,558,568,578
31883,529,539,549,559,569,579
31884,530,540,550,560,570,580
31885,531,541,551,561,571,581
31886,532,542,552,562,572,582
31887,533,543,553,563,573,583
31888,534,544,554,564,574,584
31889,535,545,555,565,575,585
31890,536,546,556,566,576,586
31891,537,547,557,567,577,587
31892,538,548,558,568,578,588
31893,539,549,559,569,579,589
31894,540,550,560,570,580,590
31895,541,551,561,571,581,591
31896,542,552,562,572,582,592
31897,543,553,563,573,583,593
31898,544,554,564,574,584,594
31899,545,555,565,575,585,595
31900,546,556,566,576,586,596
31901,547,557,567,577,587,597
31902,548,558,568,578,588,598
31903,549,559,569,579,589,599
31904,550,560,570,580,590,600
31905,551,561,571,581,591,601
31906,552,562,572,582,592,602
31907,553,563,573,583,593,603
31908,554,564,574,584,594,604
31909,555,565,575,585,595,605
31910,556,566,576,586,596,606
31911,557,567,577,587,597,607
31912,558,568,578,588,598,608
31913,559,569,579,589,599,609
31914,560,570,580,590,600,610
31915,561,571,581,591,601,611
31916,562,572,582,592,602,612
31917,563,573,583,593,603,613
31918,564,574,584,594,604,614
31919,565,575,585,595,605,615
31920,566,576,586,596,606,616
31921,567,577,587,597,607,617
31922,568,578,588,598,608,618
31923,569,579,589,599,609,619
31924,570,580,590,600,610,620
31925,571,581,591,601,611,621
31926,572,582,592,602,612,622
31927,573,583,593,603,613,623
31928,574,584,594,604,614,624
31929,575,585,595,605,615,625
31930,576,586,596,606,616,626
31931,577,587,597,607,617,627
31932,578,588,598,608,618,628
31933,579,589,599,609,619,629
31934,580,590,600,610,620,630
31935,581,591,601,611,621,631
31936,582,592,602,612,622,632
31937,583,593,603,613,623,633
31938,584,594,604,614,624,634
31939,585,595,605,615,625,635
31940,586,596,606,616,626,636
31941,587,597,607,617,627,637
31942,588,598,608,618,628,638
31943,589,599,609,619,629,639
31944,590,600,610,620,630,640
31945,591,601,611,621,631,641
31946,592,602,612,622,632,642
31947,593,603,613,623,633,643
31948,594,604,614,624,634,644
31949,595,605,615,625,635,645
31950,596,606,616,626,636,646
31951,597,607,617,627,637,647
31952,598,608,618,628,638,648
31953,599,609,619,629,639,649
31954,600,610,620,630,640,650
31955,601,611,621,631,641,651
31956,602,612,622,632,642,652
31957,603,613,623,633,643,653
31958,604,614,624,634,644,654
31959,605,615,625,635,645,655
31960,606,616,626,636,646,656
31961,607,617,627,637,647,657
31962,608,618,628,638,648,658
31963,609,619,629,639,649,659
31964,610,620,630,640,650,660
31965,611,621,631,641,651,661
31966,612,622,632,642,652,662
31967,613,623,633,643,653,663
31968,614,624,634,644,654,664
31969,615,625,635,645,655,665
31970,616,626,636,646,656,666
31971,617,627,637,647,657,667
31972,618,628,638,648,658,668
31973,619,629,639,649,659,669
31974,620,630,640,650,660,670
31975,621,631,641,651,661,671
31976,622,632,642,652,662,672
31977,623,633,643,653,663,673
31978,624,634,644,654,664,674
31979,625,635,645,655,665,675
31980,626,636,646,656,666,676
31981,627,637,647,657,667,677
31982,628,638,648,658,668,678
31983,629,639,649,659,669,679
31984,630,640,650,660,670,680
31985,631,641,651,661,671,681
31986,632,642,652,662,672,682
31987,633,643,653,663,673,683
31988,634,644,654,664,674,684
31989,635,645,655,665,675,685
31990,636,646,656,666,676,686
31991,637,647,657,667,677,687
31992,638,648,658,668,678,688
31993,639,649,659,669,679,689
31994,640,650,660,670,680,690
31995,641,651,661,671,681,691
31996,642,652,662,672,682,692
31997,643,653,663,673,683,693
31998,644,654,664,674,684,694
31999,645,655,665,675,685,695
32000,646,656,666,676,686,696
32001,647,657,667,677,687,697
32002,648,658,668,678,688,698
32003,649,659,669,679,689,699
32004,650,660,670,680,690,700
32005,651,661,671,681,691,701
32006,652,662,672,682,692,702
32007,653,663,673,683,693,703
32008,654,664,674,684,694,704
32009,655,665,675,685,695,705
32010,656,666,676,686,696,706
32011,657,667,677,687,697,707
32012,658,668,678,688,698,708
32013,659,669,679,689,699,709
32014,660,670,680,690,700,710
32015,661,671,681,691,701,711
32016,662,672,682,692,702,712
32017,663,673,683,693,703,713
32018,664,674,684,694,704,714
32019,665,675,685,695,705,715
32020,666,676,686,696,706,716
32021,667,677,687,697,707,717
32022,668,678,688,698,708,718
32023,669,679,689,699,709,719
32024,670,680,690,700,710,720
32025,671,681,691,701,711,721
32026,672,682,692,702,712,722
32027,673,683,693,703,713,723
32028,674,684,694,704,714,724
32029,675,685,695,705,715,725
32030,676,686,696,706,716,726
32031,677,687,697,707,717,727
32032,678,688,698,708,718,728
32033,679,689,699,709,719,729
32034,680,690,700,710,720,730
32035,681,691,701,711,721,731
32036,682,692,702,712,722,732
32037,683,693,703,713,723,733
32038,684,694,704,714,724,734
32039,685,695,705,715,725,735
32040,686,696,706,716,726,736
32041,687,697,707,717,727,737
32042,688,698,708,718,728,738
32043,689,699,709,719,729,739
32044,690,700,710,720,730,740
32045,691,701,711,721,731,741
32046,692,702,712,722,732,742
32047,693,703,713,723,733,743
32048,694,704,714,724,734,744
32049,695,705,715,725,735,745
32050,696,706,716,726,736,746
32051,697,707,717,727,737,747
32052,698,708,718,728,738,748
32053,699,709,719,729,739,749
32054,700,710,720,730,740,750
32055,701,711,721,731,741,751
32056,702,712,722,732,742,752
32057,703,713,723,733,743,753
32058,704,714,724,734,744,754
32059,705,715,725,735,745,755
32060,706,716,726,736,746,756
32061,707,717,727,737,747,757
32062,708,718,728,738,748,758
32063,709,719,729,739,749,759
32064,710,720,730,740,750,760
32065,711,721,731,741,751,761
32066,712,722,732,742,752,762
32067,713,723,733,743,753,763
32068,714,724,734,744,754,764
32069,715,725,735,745,755,765
32070,716,726,736,746,756,766
32071,717,727,737,747,757,767
32072,718,728,738,748,758,768
32073,719,729,739,749,759,769
32074,720,730,740,750,760,770
32075,721,731,741,751,761,771
32076,722,732,742,752,762,772
32077,723,733,743,753,763,773
32078,724,734,744,754,764,774
32079,725,735,745,755,765,775
32080,726,736,746,756,766,776
32081,727,737,747,757,767,777
32082,728,738,748,758,768,778
32083,729,739,749,759,769,779
32084,730,740,750,760,770,780
32085,731,741,751,761,771,781
32086,732,742,752,762,772,782
32087,733,743,753,763,773,783
32088,734,744,754,764,774,784
32089,735,745,755,765,775,785
32090,736,746,756,766,776,786
32091,737,747,757,767,777,787
32092,738,748,758,768,778,788
32093,739,749,759,769,779,789
32094,740,750,760,770,780,790
32095,741,751,761,771,781,791
32096,742,752,762,772,782,792
32097,743,753,763,773,783,793
32098,744,754,764,774,784,794
32099,745,755,765,775,785,795
32100,746,756,766,776,786,796
32101,747,757,767,777,787,797
32102,748,758,768,778,788,798
32103,749,759,769,779,789,799
32104,750,760,770,780,790,800
32105,751,761,771,781,791,801
32106,752,762,772,782,792,802
32107,753,763,773,783,793,803
32108,754,764,774,784,794,804
32109,755,765,775,785,795,805
32110,756,766,776,786,796,806
32111,757,767,777,787,797,807
32112,758,768,778,788,798,808
32113,759,769,779,789,799,809
32114,760,770,780,790,800,810
32115,761,771,781,791,801,811
32116,762,772,782,792,802,812
32117,763,773,783,793,803,813
32118,764,774,784,794,804,814
32119,765,775,785,795,805,815
32120,766,776,786,796,806,816
32121,767,777,787,797,807,817
32122,768,778,788,798,808,818
32123,769,779,789,799,809,819
32124,770,780,790,800,810,820
32125,771,781,791,801,811,821
32126,772,782,792,802,812,822
32127,773,783,793,803,813,823
32128,774,784,794,804,814,824
32129,775,785,795,805,815,825
32130,776,786,796,806,816,826
32131,777,787,797,807,817,827
32132,778,788,798,808,818,828
32133,779,789,799,809,819,829
32134,780,790,800,810,820,830
32135,781,791,801,811,821,831
32136,782,792,802,812,822,832
32137,783,793,803,813,823,833
32138,784,794,804,814,824,834
32139,785,795,805,815,825,835
32140,786,796,806,816,826,836
32141,787,797,807,817,827,837
32142,788,798,808,818,828,838
32143,789,799,809,819,829,839
32144,790,800,810,820,830,840
32145,791,801,811,821,831,841
32146,792,802,812,822,832,842
32147,793,803,813,823,833,843
32148,794,804,814,824,834,844
32149,795,805,815,825,835,845
32150,796,806,816,826,836,846
32151,797,807,817,827,837,847
32152,798,808,818,828,838,848
32153,799,809,819,829,839,849
32154,800,810,820,830,840,850
32155,801,811,821,831,841,851
32156,802,812,822,832,842,852
32157,803,813,823,833,843,853
32158,804,814,824,834,844,854
32159,805,815,825,835,845,855
32160,806,816,826,836,846,856
32161,807,817,827,837,847,857
32162,808,818,828,838,848,858
32163,809,819,829,839,849,859
32164,810,820,830,840,850,860
32165,811,821,831,841,851,861
32166,812,822,832,842,852,862
32167,813,823,833,843,853,863
32168,814,824,834,844,854,864
32169,815,825,835,845,855,865
32170,816,826,836,846,856,866
32171,817,827,837,847,857,867
32172,818,828,838,848,858,868
32173,819,829,839,849,859,869
32174,820,830,840,850,860,870
32175,821,831,841,851,861,871
32176,822,832,842,852,862,872
32177,823,833,843,853,863,873
32178,824,834,844,854,864,874
32179,825,835,845,855,865,875
32180,826,836,846,856,866,876
32181,827,837,847,857,867,877
32182,828,838,848,858,868,878
32183,829,839,849,859,869,879
32184,830,840,850,860,870,880
32185,831,841,851,861,871,881
32186,832,842,852,862,872,882
32187,833,843,853,863,873,883
32188,834,844,854,864,874,884
32189,835,845,855,865,875,885
32190,836,846,856,866,876,886
32191,837,847,857,867,877,887
32192,838,848,858,868,878,888
32193,839,849,859,869,879,889
32194,840,850,860,870,880,890
32195,841,851,861,871,881,891
32196,842,852,862,872,882,892
32197,843,853,863,873,883,893
32198,844,854,864,874,884,894
32199,845,855,865,875,885,895
32200,846,856,866,876,886,896
32201,847,857,867,877,887,897
32202,848,858,868,878,888,898
32203,849,859,869,879,889,899
32204,850,860,870,880,890,900
32205,851,861,871,881,891,901
32206,852,862,872,882,892,902
32207,853,863,873,883,893,903
32208,854,864,874,884,894,904
32209,855,865,875,885,895,905
32210,856,866,876,886,896,906
32211,857,867,877,887,897,907
32212,858,868,878,888,898,908
32213,859,869,879,889,899,909
32214,860,870,880,890,900,910
32215,861,871,881,891,901,911
32216,862,872,882,892,902,912
32217,863,873,883,893,903,913
32218,864,874,884,894,904,914
32219,865,875,885,895,905,915
32220,866,876,886,896,906,916
32221,867,877,887,897,907,917
32222,868,878,888,898,908,918
32223,869,879,889,899,909,919
32224,870,880,890,900,910,920
32225,871,881,891,901,911,921
32226,872,882,892,902,912,922
32227,873,883,893,903,913,923
